transcript,lineB_time_x,lineB_time_y
AT1G74810.2,47.0957316339035,10.8886873089549
AT4G10310.1,39.6378031714395,30.7673262322448
AT4G31600.2,0,0
AT1G47960.2,426.570701263684,578.520239960129
AT1G47960.1,0,0
AT1G29590.1,20.6713620689669,18.883921611052
AT5G38300.1,249.196659322909,152.802882457349
AT1G68550.1,389.05285890057,476.860666357587
AT1G68550.2,481.64801179539,621.639594432396
AT1G49180.2,41.6769835295489,136.613290717406
AT1G49180.1,318.654455324454,433.265208149356
AT4G34450.1,10935.0574173005,9170.87824442087
AT1G32360.1,1446.3360902306,1506.87627471348
AT3G26380.1,1116.72107402385,1014.37392457089
AT3G26380.2,40.0920216106237,34.8547979190191
AT3G04181.1,22.1073839346232,25.035718792795
AT5G02955.1,1.20891264606421,0.392115129205837
AT1G33780.1,1427.29986975802,1126.83144721861
AT2G41880.2,62.3772488633964,69.3619644978772
AT3G55450.2,76.8692827966476,3.29678696548589
AT1G62130.1,1.29344970451846,6.26104199159507
AT5G05730.2,169.58165456944,236.759175180321
AT1G62130.2,453.701412910076,468.418633771425
AT5G08570.1,1148.6153207717,415.036294352643
AT5G08570.3,1421.69587619221,608.413213089587
AT5G08570.2,1803.60059526931,1824.83415918586
AT1G19830.1,32.6644746470621,16.514517045482
AT3G60300.2,1.31869270011972,4.68125379529423
AT2G35820.1,688.240823453687,699.864338369492
AT2G35820.2,551.818776430458,563.279224790324
AT3G10220.1,1056.5896152181,1458.95095765926
AT1G16590.1,272.670893731028,287.443307251958
AT1G16590.2,39.4547685309742,51.4583031703085
AT5G46490.1,0,0
AT2G33450.1,13771.6378473052,14578.2314300777
AT5G46490.3,2.05691311263925,0.727154673547867
AT1G53500.1,3916.62255886263,3238.95924695615
AT3G63095.1,3.39326082646951,3.65200740709232
AT2G28940.1,288.91157635162,219.521597329367
AT1G07620.1,43.6571372681377,341.916704270473
AT1G07620.2,45.0057636203844,36.3091404093896
AT1G07620.4,5.91079914083364,19.1948334002182
AT3G56210.5,199.90405369912,285.336458227308
AT3G56210.4,505.911448623488,321.336781816948
AT1G69060.1,524.060524253015,585.02272212453
AT3G56210.1,160.773233332284,244.567714213371
at3g51375,1.69600093315008,4.13809280876137
AT3G56210.2,0,0
AT4G10380.1,159.235199797906,129.910915488964
AT3G17225.1,0,0.784230258411673
AT5G35960.2,20.6688099277536,7.05807232570507
AT5G35960.1,17.3487555182141,22.2943799952835
AT4G37090.1,773.729086600157,916.739681184664
AT4G37090.2,2.68535347110327,1.96057564602918
AT1G09027.1,7.18907288157063,2.30838212279481
AT3G03370.1,20.528785258294,23.4337975520269
AT3G03370.2,60.1046302639733,74.6819845694359
AT1G75350.1,17740.1751978533,19250.472650081
AT5G01015.1,17.8168956105455,17.6676941798878
AT5G01015.2,0,0
AT3G06955.1,2.50236235058267,1.45430934709574
AT3G53400.1,910.257296928108,489.630943265932
AT2G45120.1,25.5284056770327,45.8920234803357
AT2G28790.1,1435.47567872845,487.260691622965
AT2G28790.2,0.335669183887907,12.5220839831901
AT3G04845.1,0,0
AT4G12600.1,3649.13911596969,5366.67523312202
AT4G12600.2,10.2883035732947,6.97292212775402
AT5G52800.2,0,1.34015817736813
AT5G52800.3,77.8560147516383,66.1897837938995
AT4G36060.4,9.33185510411773,11.3889788959936
AT1G24240.1,244.795131984606,226.081025600859
AT4G19100.2,756.604660618749,1429.25691190123
AT4G19100.1,588.563326868405,392.9251949824
AT1G24240.2,19.1746363481847,16.5199031563395
AT3G63430.1,53.3081146704987,57.1269691630549
AT3G63430.2,15.014174103496,13.994546373567
AT5G43810.3,1212.28597739087,854.377296110468
AT5G18070.1,502.887087635694,429.710499223652
AT5G43810.1,1459.3769972359,779.578074064719
AT5G16710.1,8409.88448003295,8188.62399201122
AT3G46520.2,0,0
AT5G21274.1,3143.65095648256,2557.3673890997
AT2G34880.1,0,0
AT5G35210.1,1249.9582514925,1467.82540445712
AT4G14713.4,0.940125506920014,0.98840484269108
AT4G14713.5,3.5863189788099,1.97334257845278
AT4G14713.2,14.7328066617283,32.2833129097024
AT4G14713.3,18.2005717357069,30.5553242186921
AT4G24830.1,4303.77738415122,3402.79814593754
AT4G14713.1,126.271581434602,151.069583362261
AT5G37570.2,111.882075458597,43.5291490844227
AT5G37570.1,95.1542889281849,119.7812954745
AT3G50220.1,28.3903823765256,34.9379202629869
AT3G09225.1,14.5927477713941,4.90118266794457
AT1G33250.1,580.648041151213,1241.53840484641
AT3G51660.1,593.00396706779,139.672919030324
AT3G15353.2,149.821247814854,172.756771944571
AT3G19670.3,194.123488938329,305.253356692433
AT3G15353.1,22057.7643720009,26779.0313138143
AT3G19670.4,125.184305071712,311.61894850921
AT4G26240.1,270.645328712324,387.267823525856
AT1G55820.1,304.5388889395,373.448755379169
AT5G44790.1,2237.67465873765,2962.36005809709
AT5G66360.1,129.520972269355,63.0651499416944
AT5G66360.2,214.137127978925,271.71045908893
AT4G15680.1,279.047056899593,399.406536747572
AT1G55205.1,243.127888133768,204.849210724392
AT1G55205.2,4.55927546322192,6.46318872189119
AT4G30560.1,47.0969563731982,11.1970914931557
AT4G30560.2,122.251342860956,107.207543953092
AT4G30560.3,64.3241144786474,3.45129992974229
AT2G36080.1,33.0770929075135,76.7189660456844
AT3G59230.1,7.58281603855181,4.76733035193461
AT5G53340.2,495.438292156762,609.910242209872
AT5G53340.1,636.45764029128,346.708914907738
AT4G24480.3,138.932735893486,338.184782670796
AT1G24480.1,0,0
AT5G24380.1,98.6472239064807,72.3820516202264
AT3G15270.1,174.503023947175,105.344121699795
AT1G53580.1,1278.44469889646,1338.79816204497
AT1G53580.2,2.34968428721536,8.03463659466189
AT4G06855.1,0.537574278288397,0
AT3G57060.2,37.4761754167617,3.20281669302268
AT2G47940.2,2975.21095516487,5450.13989261242
AT2G47940.1,13211.462725959,11858.2797706223
AT5G52390.1,1.07514855657679,0
AT2G21970.1,3654.1212598341,2048.41316506886
AT2G04390.1,2345.48389087268,2198.74333971941
AT5G01095.1,0.537574278288397,0.596289713485243
AT5G44550.1,101.911712964195,164.091720604662
AT5G16790.2,40.1766317603621,36.527488035764
AT1G27020.1,199.1784368369,668.438227584766
AT5G16790.1,165.630530435077,186.303491150235
AT5G23450.1,169.257647778296,496.267731987025
AT5G23450.3,52.3499158744321,0.727154673547867
AT5G23450.2,1823.73839908958,2214.53741990839
AT2G23410.1,2.5528483417852,9.63999179908464
AT3G59820.3,517.444984715315,199.86909089822
AT3G49560.1,4237.53313871988,3828.61769267069
AT3G59820.2,603.661568752856,122.289433684842
AT5G18250.1,311.238277872827,329.513786666941
AT3G26060.1,23619.184376024,22944.3441597892
AT3G06868.1,1386.27039552678,847.085624035974
AT3G26060.2,1586.77079714466,1636.27623833907
ATCG00780.1,183.841169202604,198.117357868517
AT4G22220.1,3975.68586306436,4249.42584300386
AT4G37250.1,438.273517067597,571.917486261206
AT1G08005.1,28.153167254704,19.0280332545203
AT5G01675.3,1.00700755166372,0.894434570227867
AT1G01720.1,347.83903244169,657.990423809626
AT3G22090.1,25.9524230207576,58.3702785620676
AT1G43605.2,87.7784091751761,46.647590524623
AT1G43605.1,119.657647985282,145.042100343206
AT5G53850.6,633.152647694026,453.402233867594
AT5G53850.4,897.560066149628,161.416271141622
AT5G53850.5,342.921079137577,634.511803882018
AT5G53850.2,696.393671293805,833.202277633595
AT5G53850.3,246.716850157612,601.178983312932
AT5G53850.1,484.034963166363,741.841544349667
AT5G53592.1,26.804161497431,16.9641875105337
AT5G07380.1,43.9989457712339,30.0893865710127
AT4G23300.1,420.42615291826,916.779441862597
AT3G13403.1,29.2839496048546,46.0500035515215
AT2G24765.2,155.993952103979,97.0413132376883
AT3G21400.1,425.325025277981,384.827137190052
AT5G07380.6,0,0
AT1G09917.1,0.806361417432593,1.39723376223193
AT1G32740.4,13.8406492256722,9.759016185413
AT1G32740.3,14.4614238614262,17.629393382617
AT1G32740.2,26.8180396306335,40.1938436215559
AT1G32740.1,12.795774855839,16.5681255234164
AT3G29230.1,1690.24456654907,1197.3054001275
AT3G53250.1,0,0.784230258411673
AT2G05790.1,3080.71912879372,5084.58265096284
AT1G04887.1,10.2718686493439,0
AT5G13230.1,82.1326591633882,74.0143799424425
AT1G53050.2,509.961730351222,369.516133935118
AT1G53050.1,1272.89398933285,1455.41088770301
AT4G29380.1,857.418172849419,1518.53627716444
AT1G05993.1,3.08157567801351,0.727154673547867
AT4G28690.2,0,0
AT4G28690.1,144.029226502239,187.03596564809
AT1G76440.1,229.590417649108,250.876558916959
AT1G76440.2,0,13.1183736966754
AT1G76440.3,46.9934664704545,54.9794124740634
AT5G24300.1,8903.45174300054,7236.5498514416
AT3G48830.1,118.268524932834,124.330429613621
AT4G32720.1,3340.8335966565,3939.27258969562
AT3G20170.1,334.228015005483,419.612158878333
AT5G24575.1,0.51233128268713,0.33503954434203
AT4G32720.2,10.7072897258771,104.234041085225
AT5G02600.1,230.321088950147,134.591702048833
AT5G02600.3,17.1543653144202,15.2107738047313
AT5G02600.2,10.5470236806191,82.7703259765304
AT1G17285.1,1.07514855657679,0
AT3G22260.1,66.3245531129795,60.4610974238476
AT5G04405.1,0,0
AT1G78580.3,380.556636910592,601.627914376825
AT3G14920.1,1315.3784445977,1197.91332213484
AT1G78580.1,277.382317020488,324.273508746688
AT2G33060.1,108.670512571604,229.374269752635
AT1G78580.4,2870.00141427902,2680.63276971258
AT5G02610.2,8.64785869289916,10.8448584074967
AT5G02610.1,2781.8194757913,2982.5944536001
AT3G56730.4,9.93882934748854,12.0487986572194
AT2G33020.1,1.53699384806139,4.02346188805172
AT2G31751.4,0,0
AT5G19440.1,2562.49232456081,1167.61522552059
AT5G01590.1,10714.337840334,9644.46857901968
AT2G46840.1,2.34968428721536,8.74161037094536
AT1G52615.2,11.1009940124486,5.26130946942649
AT1G52615.1,0,2.98144856742622
AT2G31751.1,37.8206573218351,83.0467212052896
AT5G15090.1,6225.02980115306,6730.66647324503
AT5G15090.2,177.228762156786,201.051355439483
AT1G04217.1,12.9560020306874,17.87976247999
AT2G36210.1,3.6191499563019,3.70908299195612
AT5G06110.1,2073.0894587869,3018.28513191761
AT5G06110.2,39.829753195714,94.2017401798678
AT4G07400.1,477.139005239321,479.693603491021
AT2G35230.1,488.049381278949,437.612586952573
AT1G34370.1,308.930310375573,298.497563733544
AT1G34370.2,1.07514855657679,31.6033548147179
AT1G34370.3,330.830675634299,478.759231798184
AT4G02390.2,150.079218926869,232.658895919126
AT4G02390.3,180.737709134061,110.237356880925
AT4G02390.1,212.029671406533,285.466708941781
ATMG01380.1,9.79114825438901,3.70908299195612
AT5G43150.1,269.732954822274,884.158627462419
AT5G65120.2,59.8424349403478,13.2379441205352
AT5G65120.1,197.478348059964,203.91297510669
AT5G08190.2,93.2714422531869,69.3095112862292
AT3G02305.1,0,0.633184401084652
AT1G52780.1,965.309686916362,839.03057763645
AT5G13280.1,2443.45009343413,2994.34622821552
AT5G15880.1,509.688931434982,526.598563613425
at5g35407,0.51233128268713,2.16475023030859
AT1G71110.1,386.504953035909,363.408003512971
AT3G22121.2,0,3.87588313765407
AT3G04810.1,0,0
AT3G04810.2,1100.94546771539,1315.33591897893
AT3G04810.3,0.671338367775817,1.93644789085337
AT1G08350.1,1.56223684366266,8.92811166292568
AT1G08350.3,445.372905088342,331.167113395055
AT1G08350.2,60.964102905106,62.0311723302216
AT3G18490.1,8532.80227638022,8625.09620727161
AT1G08350.4,40.7748321529571,20.7874216722174
AT3G16290.1,8843.18488496125,7261.97577447184
AT4G25710.1,185.421061059977,295.522732250042
AT2G32950.1,1212.27957178679,1508.32768086851
AT2G32950.2,619.207088831484,624.297376314602
AT5G01750.2,4270.05554805244,2925.93260326802
AT3G13680.1,0,2.98192831840825
AT1G08340.1,94.3667248734032,130.120138426448
AT2G41220.1,2482.27905148867,1990.69121465942
AT3G22240.1,15.734739502305,6.11836960107291
AT3G07700.1,2119.07546870046,3100.37243350685
AT1G25520.1,556.357641087638,1663.32111174309
AT3G07700.2,0,3.37799030552551
AT3G07700.4,0,13.416518553418
AT1G23410.1,322.555025541539,322.909331664199
AT4G38400.1,162.651112608354,244.613260163783
AT2G26190.1,464.779375017846,421.137011154882
AT2G26190.2,314.862274482966,185.140651401568
AT2G26190.3,335.367100627633,814.372351361984
AT4G39110.1,55.1339908509343,37.5439674915423
AT1G18335.3,166.194533577852,224.645891990232
AT1G18335.2,6.98846561774913,10.4350699859918
AT1G18335.1,102.113768890699,135.48018563021
AT3G09835.1,0,0
AT5G53060.2,0,8.04094906420877
AT4G23010.2,2.63612644007009,0.33503954434203
AT4G28280.1,0,1.00511863302609
AT4G28280.2,2.68535347110327,3.52903616285253
AT5G51410.5,73.64767612551,206.562876267817
AT3G23180.2,0,0
AT5G15920.1,708.188281791042,884.101998485262
AT2G07715.1,27.3619818010529,51.4853851381569
AT1G52140.1,161.698363278866,128.385324371634
AT5G37370.1,406.423651315546,369.74749541309
AT1G79740.4,333.360725809537,428.25815144399
AT1G79740.2,110.50279551458,96.2591314609775
AT1G15825.1,2.21592019772794,10.0488207186255
AT5G37370.7,187.57285448962,118.436200889308
AT1G79740.1,221.784381233166,199.390422556717
AT5G37370.9,24.3017991468483,32.5503957974105
AT3G63170.1,1709.48444657681,1447.16647223391
AT2G19170.1,932.530970131644,638.094720822792
AT2G19170.2,167.632042460927,1.19257942697049
AT1G17650.1,3000.62000835961,3242.27801066996
AT1G17650.2,242.111110564956,216.169581171491
at5g26038,1.11678760571923,1.02529953029049
AT1G78190.1,52.3552922497263,41.3407082864147
AT5G39090.1,9.17029587781574,19.5259260866489
AT2G31010.1,655.922741169761,128.853125944179
AT2G31010.2,340.05475863984,339.419639800897
AT2G37610.1,13.4607842018934,16.3275360025196
AT5G06540.1,148.98079645976,100.957032760057
AT4G12840.3,22.6121661058293,17.9358785628897
AT3G29020.1,2.34335526549398,0
AT2G01905.1,40.9452041004446,9.00286054008858
AT2G44578.1,6.68307062060488,1.17634538761751
AT2G22980.3,125.654928863507,98.3455030861461
AT2G22980.2,121.162151390468,86.1927794433828
AT2G22980.1,666.472930777533,415.256240757685
AT2G22980.5,275.333579595419,250.151323247339
AT2G22980.4,0,0
AT1G29820.2,0,0.392115129205837
AT1G29820.1,706.627079984161,937.062549383084
AT3G10870.1,573.782091371781,378.16183488114
AT3G24100.1,516.296213926105,527.690794011837
AT5G01600.1,4615.76956784954,3399.96236818981
AT1G05563.1,1.11678760571923,1.02529953029049
AT1G18320.1,11.6133252951358,26.4083450488691
AT4G29940.1,702.055706285966,1166.79282703801
AT4G29940.2,77.6663929451895,32.7959342416884
AT3G03425.1,3.12447368732531,0.298144856742622
AT3G23740.1,291.393484376216,200.477942359575
AT5G65600.1,6.95311671991843,2.98192831840825
AT5G48580.1,2659.12432257327,2072.86597340467
AT5G55700.2,158.321576246757,427.474511573872
AT1G43600.1,1.20891264606421,0
AT1G70800.1,159.683283567417,40.989881310427
AT5G17020.1,4547.25057408686,4442.53203337999
ATCG00580.1,51.6259187792669,66.8049240017582
AT2G21770.1,89.8554174810453,61.3975081781549
AT2G38670.1,3211.12526041272,1092.67020125586
AT1G50170.1,524.242803574507,465.041141923091
AT1G50170.2,299.009021104696,250.690347936543
AT1G50170.3,234.953250567951,340.875317710994
AT5G14860.1,2.01401510332745,6.42928139023913
AT4G14147.3,94.4477043252021,34.2314262376855
AT4G14147.2,6.57961958827073,4.56662287458458
AT4G14147.1,109.918292851745,173.22589271252
AT4G22745.1,551.470469475396,386.760630868233
AT2G07795.1,1.02466256537426,0
AT1G61460.1,155.60709093785,117.177351806708
AT1G11655.1,0,0
AT3G52310.1,134.031137312772,126.144723768869
AT3G11510.1,13807.16039045,13725.4395572541
AT3G05970.1,4498.00225818219,2425.29789206939
AT5G06740.1,0,0.784230258411673
AT2G28430.1,938.58891547891,847.744209728807
AT5G47920.1,22.2436659444494,17.879282729008
AT1G63650.3,147.313771882774,91.348648967539
AT1G63650.2,0,29.5163408175196
AT1G63650.1,139.572181981592,119.265521070193
ATCG00220.1,33.3156400807887,36.5914978344865
AT4G26370.3,69.6294269092026,36.1859940285452
AT3G12470.1,3.44248785750268,3.30073382339731
AT1G27930.1,1054.35988997845,645.322765206978
AT3G61117.1,0,0.392115129205837
AT5G53010.2,97.9796188992683,124.761696192007
AT3G28670.1,650.32989408102,621.269183138088
AT4G06705.1,47.5588016646828,35.0265375678673
AT1G71340.1,1059.64361503315,3161.59955485402
AT1G60920.1,2.59448739092764,4.4933132503678
AT1G19970.2,2.56165641343565,19.213641331086
AT1G19970.1,346.007672573801,363.860148439713
AT1G68230.1,7.99417533883387,12.5038220898539
AT1G68230.2,199.690724599642,229.295574017561
AT2G39800.2,3589.8310068473,2795.08077030568
AT2G39800.3,23.9220553838336,0
AT2G39800.1,1089.06460843329,1050.43772683797
AT5G09850.1,1369.97675703702,402.452652402003
AT5G09850.3,320.897795903506,332.175579077469
AT5G09850.2,177.21471459334,112.170607827881
AT5G09850.5,250.45982502594,0
AT5G09850.4,281.140330699169,1614.22078039877
AT1G50500.1,650.903956360745,496.903059627733
AT1G30680.1,2348.56403648615,2593.05319681675
AT1G50500.3,151.377203806275,180.692880872033
AT1G50500.2,0,0
AT1G50500.5,849.063610672943,680.899607697439
AT1G50500.4,163.318722265101,239.64304939186
AT3G03860.1,1142.4852943295,971.607874765883
AT5G64360.3,0,20.6953704036823
AT3G54480.6,285.23021640896,236.962679266131
AT3G54480.7,47.8628646103735,37.6837613761722
AT3G54480.2,159.821971535888,192.99344352881
AT3G54480.3,252.777981331451,534.033400824167
AT3G54480.1,229.723249364438,360.158735138565
AT2G42570.1,441.189829730085,302.870575965685
AT3G55730.1,137.80548325278,117.017343881539
AT4G26960.1,261.827136942347,125.519979121139
AT5G57160.2,221.097478197513,230.104487488911
AT1G33640.1,0.335669183887907,0
AT2G08135.1,0.781118421831328,0
AT1G72830.1,121.263123372873,157.491692210813
AT5G59770.1,866.457889163039,981.659629069463
AT1G72830.3,23.1611736882657,0
AT1G72830.2,6.14675530248584,3.07589859087147
AT1G10970.1,265.71614329545,235.083059212082
AT1G10970.2,35.0634248357203,33.1007956121796
AT3G06310.1,1083.90165004847,920.796766417707
AT3G06310.3,0.848000466575037,0
AT3G06310.2,21.798216706506,21.1883568759354
AT3G62770.1,584.086101145986,593.95744145115
AT1G76320.4,92.2884233864903,34.1740335228873
AT3G62770.3,48.2110752264753,91.9397039837275
AT4G29735.1,1044.18746225847,1077.34767813164
AT1G76320.1,401.011598474937,510.547205139555
AT1G76320.3,80.8301385934219,136.521649817978
AT1G76320.2,68.1470318179334,28.9200511040343
AT4G34560.1,480.184137840043,384.28218977269
AT1G68640.1,199.698200619839,209.380857915306
AT1G61170.1,207.248341162537,238.992674544784
AT5G45360.1,941.393926333376,1297.51762554943
AT4G36990.1,241.010495089391,257.944966276903
AT1G71850.1,459.144120128058,465.660907733744
AT5G53000.1,1446.60801670097,1356.65527858624
AT1G69160.1,251.638468650469,1675.28726649925
AT3G11050.1,24.3182340707991,39.5231427885599
AT4G33800.1,1.61272283486519,0
AT5G27560.4,104.423331233204,249.269420990471
AT5G27560.1,3032.00287766955,2336.03602902034
AT5G27560.2,402.203863246862,553.53857315765
AT2G18570.1,451.778263886924,594.744714144571
AT1G65510.2,0,0.894434570227867
AT1G33490.1,458.162462884154,419.007037882849
AT1G33490.2,45.5334605693662,99.9866721105922
AT1G33490.3,119.988626512644,185.709620819377
AT5G41990.1,1859.92177837089,2088.97077642736
AT4G26490.1,71.1375563627931,62.132381430921
AT5G28840.2,4314.90939546623,7482.57317979488
AT3G14067.1,7818.51046658749,4209.62435772193
AT3G61450.1,2.41908425229778,0
AT2G01610.1,143.779275596156,50.5663430617712
AT3G23540.3,532.535872483114,408.805022087301
AT3G61450.2,1.34267673555163,1.67519772171016
AT3G61450.5,0.537574278288397,1.19257942697049
AT3G61450.4,0,1.96057564602918
AT3G61450.6,0,3.52903616285253
AT1G15580.1,32.9042807805066,12.9372585155526
AT2G45640.1,1151.59664081294,1546.97188036596
AT2G27660.1,16.9790010461999,44.6422264751715
AT5G52940.1,3.0146936332698,0
AT1G76965.1,4.23119426122474,0.596289713485243
at5g07875,0.51233128268713,0.727154673547867
AT5G57830.1,135.050768687004,114.429111938613
AT4G35630.1,4757.43348676968,1406.61523832344
AT5G66658.1,38.851610038521,40.3650703761473
AT5G51230.1,701.490122246545,982.788350111273
AT5G51230.2,392.252147283008,509.983922043585
AT5G51230.3,273.193063472613,346.848405965247
AT2G41100.1,409.123225914201,1618.48640080695
AT2G41100.2,27.0654383955038,183.07736421067
AT2G41100.3,96.9349574796232,311.949438157538
AT2G41100.6,5.91331706117233,377.43258152941
AT2G41100.7,45.4716578852446,450.369084268976
AT1G02410.1,426.552006563657,773.056355588766
AT1G02410.2,525.902494822784,322.201742947694
AT2G39400.2,45.2925416583208,156.178063638857
AT2G28620.2,77.9846310387544,37.8416325973029
AT2G28620.3,1504.53297084292,810.200851466019
AT1G63480.2,79.0913858335285,28.3457192984118
AT1G63480.3,58.118444518335,63.4030805074857
AT3G19990.1,1286.43444637257,996.155896862785
AT1G63480.1,82.7105357898302,58.829315139163
AT1G63480.6,294.031948333182,55.4549433541277
AT1G63480.7,0,19.7673331161799
AT1G63480.4,64.7611350499668,68.5934334487737
AT1G63480.5,62.7042219373275,32.4988358011771
AT2G26290.1,3.88667813527675,2.01023726605219
AT1G75840.1,1940.00625475247,1812.74192934648
AT5G40250.1,921.176938185231,1410.49097946777
AT5G61440.2,164.004119169523,63.6847499017213
AT5G66260.1,0,0
AT5G41200.1,0,0.392115129205837
AT2G29360.1,2368.51405626379,2221.18317427661
AT3G13235.1,1431.93149816329,1180.003992497
AT1G75190.2,3.35669183887907,10.1334911655945
AT1G75190.1,314.268186340287,317.289050659577
AT3G13235.2,0,0
AT1G75850.2,176.293784452237,120.781027996668
AT1G30040.1,127.799771860548,47.7955235415011
AT5G03770.2,16.9777763069052,43.8881318271051
AT5G03770.3,63.6696977520076,49.4579543307876
AT5G03770.1,80.1878247512907,141.159140998363
AT5G17450.2,68.0812236803809,38.4040149791361
AT5G17450.1,149.940137604767,114.16439466254
AT4G22810.1,3.5863189788099,0.784230258411673
AT1G73100.1,799.536040134412,894.749911716485
AT4G33070.1,30.1886531226597,4.61975160153697
AT4G21780.1,16.7190219787062,11.442107622946
AT3G59060.3,20.7558213866019,370.899499748818
AT3G59060.2,108.470906123689,353.77405271233
AT3G59060.1,57.6101482604183,2351.54821187063
AT3G59060.4,32.8475823788116,469.968491541935
AT1G72180.1,1977.93360561615,724.185940892266
AT4G39870.2,75.4897058379591,119.400619970153
AT3G23330.2,0,0
AT3G23330.1,349.586666364518,304.385057103647
AT5G26180.4,4.30059422630717,0
AT5G26180.5,0,0
AT1G53440.1,2414.12347904242,1753.06880075908
AT5G26180.1,0.268787139144198,0
AT5G26180.2,0,0
AT5G26180.3,447.779253556378,730.375789335965
AT2G18465.1,370.03310124915,393.138364777796
AT4G21400.4,0.537574278288397,3.73321074713194
AT4G21400.7,0,29.4086346904377
AT4G21400.6,2.34968428721536,0.894434570227867
AT3G58550.1,12.3300795925621,14.0481548515014
AT4G21400.3,8.60118845261433,0
AT4G21400.2,91.489567560594,95.7996908396805
AT1G49430.2,19.1128632354027,23.6862276466579
AT1G49430.1,1232.27714950047,1455.92915362221
AT1G66230.1,153.96305887946,599.320048243613
AT4G21400.8,0,70.7380027818182
AT5G15330.1,152.929325448638,328.729556408529
AT5G15330.2,30.9698057653656,61.7673814128383
AT5G64940.2,1102.09154743291,3438.7890211823
AT3G50470.1,160.642425710841,160.403886861989
AT5G64940.1,4799.04423560281,31659.323319505
AT5G56970.2,5.91331706117233,0
AT5G56970.1,8.10902545444141,24.8944525119442
AT5G57240.3,0,1.2294741145699
AT5G57240.2,0,33.6843183932412
AT5G09320.1,1.07514855657679,0
AT5G57240.5,0,2.08701399719835
AT5G57240.4,0,1.49072428371311
AT3G18660.2,106.942978491541,131.071201973832
AT1G33410.1,1751.91830118328,2108.63061623399
AT1G33410.2,529.300433388521,697.278527117264
AT4G11740.1,802.105673233835,755.907242321062
AT1G11592.2,51.3836289463582,42.984397431383
AT1G11592.1,196.477868531605,231.360488113567
AT4G11740.2,4.73593756202114,3.32091472066171
AT2G44970.2,145.722485591663,460.535266230222
AT2G44970.3,9.63340012946968,6.65411662276497
AT2G23770.1,83.6860490649907,123.211563855069
AT2G44970.1,914.737445929044,799.428307636809
AT1G18000.1,1.65436188400763,0.633184401084652
AT5G13640.2,49.4442440008387,0
AT5G25610.1,12247.0173166032,11739.0466204631
AT2G04755.1,115.332039336297,89.2743687594894
AT2G16510.1,5949.42217413876,3668.18457771659
AT5G27710.2,16.2533609363039,9.71961389284831
AT3G20510.1,713.230605867044,414.247099559968
AT5G27710.1,450.684279097286,463.541545715382
AT2G34180.1,0,2.16475023030859
AT1G77700.2,59.9356681087587,77.2000030941481
AT1G77700.3,6.18839435162829,6.02093222168031
AT4G27240.1,370.997322753196,471.377982437659
AT3G22640.1,0,0.894434570227867
AT1G74940.1,829.51050074086,271.949434220276
AT4G38080.1,30.2315122615619,34.3170230433438
AT1G53690.1,19.9229626629337,53.4453390398742
AT1G53690.2,21.5332406687444,28.4023482755683
AT5G60130.4,0.781118421831328,0
AT4G08250.1,18.8781271635102,21.000416331009
AT1G23040.3,6.14797539224557,0
AT2G38830.1,2.34335526549398,4.70143469255862
AT3G56580.1,1010.26504228636,864.376169914341
AT3G56580.3,28.9443527083551,17.2530656850568
AT3G56580.2,0,0
AT1G35620.1,1712.71129273974,1581.61884453822
AT1G10890.4,323.086309668515,253.796505290628
AT1G73240.1,407.015781616285,475.612411130519
AT4G11990.1,205.046255578067,203.921381716769
AT3G53870.1,17443.1548326421,16203.5472301042
AT3G14410.1,1140.08529980499,1049.02543170081
AT5G63030.1,641.497483643224,743.869946479925
AT3G03680.1,638.972391567843,556.640108138519
AT5G01785.1,17.0281892068235,8.10794621887867
AT5G66100.1,379.371673563412,488.960188661944
AT5G66100.2,275.522191286891,417.588390942216
AT5G41260.1,1774.9362568934,1935.77417696681
AT5G08920.1,10.8070027481128,5.89006726161769
AT3G19390.1,4.39900941796388,23.7983509624022
AT2G01250.1,25474.2233376812,27604.8851448141
AT2G01250.2,1478.93697053651,2023.7150566166
AT1G03590.1,646.143775214829,1363.78800345461
AT1G22610.1,2516.35935014553,3122.93376250867
AT5G52000.1,0,0
AT2G17850.1,6.51777338420444,0
AT2G17850.3,1.20891264606421,0.894434570227867
AT2G17850.2,4.49872244019959,0
AT2G29950.1,23.2090344469706,5.79609698915448
AT5G03660.3,90.0563948508228,17.8674421552737
AT1G54060.1,1082.58790666482,1164.0827334583
AT5G52790.2,10.4056327388313,2.68031635473625
AT5G52790.3,0,0
AT5G52790.1,0,5.51813302967625
AT5G56720.1,97.531651740986,121.960469590288
AT5G52790.4,11.2171419586352,3.67170855337468
AT2G22230.1,2776.50348008326,3248.16463764301
AT4G24350.4,0,0
AT4G24350.2,243.152246924691,199.059915375998
AT4G24350.3,403.909290044355,189.374385738662
AT4G24350.1,1338.04519332191,933.466987704383
AT3G15980.1,233.64609513588,155.277591165511
AT3G15980.2,615.323262311824,410.73010902115
AT3G15980.3,1745.9092047234,477.163637464028
AT3G15980.4,646.235076494452,1167.67437653978
AT3G15980.5,29.0946341121477,23.2248160376961
AT3G15980.6,597.772601699211,1158.00702449766
AT2G44040.1,2924.75665288377,3125.45159647655
AT1G32580.1,2404.83505683428,2583.59651246108
AT2G41540.1,259.536056865355,169.771367099003
AT2G41540.2,28.5292211771001,40.381817309757
AT2G41540.3,523.005888649431,526.69444037426
AT2G41540.4,62.3661125739202,49.5479446020647
AT3G58120.1,533.083289869834,909.091404973862
